Datetime,eur,nok,sek,cny,jpy
2026-07-09 05:33:00+01:00,1.142987847328186,9.75214958190918,9.681329727172852,6.797800064086914,162.4320068359375
2026-07-09 05:34:00+01:00,1.142987847328186,9.75214958190918,9.681610107421877,6.797800064086914,162.4290008544922
2026-07-09 05:35:00+01:00,1.142987847328186,9.75214958190918,9.68155002593994,6.797800064086914,162.4409942626953
2026-07-09 05:36:00+01:00,1.142987847328186,9.75174045562744,9.681909561157228,6.787700176239014,162.43099975585938
2026-07-09 05:37:00+01:00,1.1428571939468384,9.751970291137695,9.68185043334961,6.797800064086914,162.42799377441406
2026-07-09 05:38:00+01:00,1.1428571939468384,9.752349853515623,9.682709693908691,6.797800064086914,162.43600463867188
2026-07-09 05:39:00+01:00,1.142987847328186,9.752479553222656,9.682049751281738,6.797800064086914,162.4409942626953
2026-07-09 05:40:00+01:00,1.1428571939468384,9.752670288085938,9.68216037750244,6.797800064086914,162.44700622558594
2026-07-09 05:41:00+01:00,1.1428571939468384,9.752849578857422,9.683110237121582,6.797800064086914,162.44200134277344
2026-07-09 05:42:00+01:00,1.1428571939468384,9.752949714660645,9.682640075683594,6.797800064086914,162.44200134277344
2026-07-09 05:43:00+01:00,1.1428571939468384,9.752849578857422,9.683309555053713,6.797800064086914,162.44500732421875
2026-07-09 05:44:00+01:00,1.1428571939468384,9.752650260925291,9.682920455932615,6.797800064086914,162.44000244140625
2026-07-09 05:45:00+01:00,1.1428571939468384,9.75255012512207,9.682709693908691,6.797800064086914,162.427001953125
2026-07-09 05:46:00+01:00,1.142987847328186,9.752269744873049,9.682709693908691,6.797800064086914,162.4290008544922
2026-07-09 05:47:00+01:00,1.142987847328186,9.752070426940918,9.682709693908691,6.797800064086914,162.42999267578125
2026-07-09 05:48:00+01:00,1.1428571939468384,9.752449989318848,9.68241024017334,6.797800064086914,162.427001953125
2026-07-09 05:49:00+01:00,1.1428571939468384,9.752249717712402,9.681389808654783,6.797800064086914,162.427001953125
2026-07-09 05:50:00+01:00,1.142987847328186,9.75214958190918,9.681110382080078,6.797800064086914,162.42799377441406
2026-07-09 05:51:00+01:00,1.142987847328186,9.75195026397705,9.681599617004396,6.797699928283691,162.4290008544922
2026-07-09 05:52:00+01:00,1.142987847328186,9.751749992370604,9.681110382080078,6.797699928283691,162.4290008544922
2026-07-09 05:53:00+01:00,1.142987847328186,9.751749992370604,9.680740356445312,6.797699928283691,162.4250030517578
2026-07-09 05:54:00+01:00,1.142987847328186,9.751350402832031,9.679800033569336,6.797699928283691,162.41700744628906
2026-07-09 05:55:00+01:00,1.142987847328186,9.75154972076416,9.680020332336426,6.797699928283691,162.41299438476562
2026-07-09 05:56:00+01:00,1.142987847328186,9.750889778137209,9.679909706115724,6.797699928283691,162.4149932861328
2026-07-09 05:57:00+01:00,1.142987847328186,9.75055980682373,9.679610252380373,6.797699928283691,162.427001953125
2026-07-09 05:58:00+01:00,1.142987847328186,9.74827003479004,9.678629875183104,6.797599792480469,162.42799377441406
2026-07-09 05:59:00+01:00,1.142987847328186,9.747249603271484,9.678159713745115,6.797599792480469,162.42599487304688
2026-07-09 06:00:00+01:00,1.142987847328186,9.746950149536133,9.677599906921388,6.797599792480469,162.4250030517578
2026-07-09 06:01:00+01:00,1.143118381500244,9.747050285339355,9.677510261535645,6.797500133514404,162.4320068359375
2026-07-09 06:02:00+01:00,1.142987847328186,9.748749732971191,9.678210258483888,6.797399997711182,162.43299865722656
2026-07-09 06:03:00+01:00,1.143118381500244,9.748149871826172,9.677709579467772,6.798200130462647,162.42300415039062
2026-07-09 06:04:00+01:00,1.142987847328186,9.749750137329102,9.678350448608398,6.797399997711182,162.42300415039062
2026-07-09 06:05:00+01:00,1.142987847328186,9.749750137329102,9.679710388183594,6.797399997711182,162.42599487304688
2026-07-09 06:06:00+01:00,1.143118381500244,9.748950004577637,9.678709983825684,6.797399997711182,162.41799926757812
2026-07-09 06:07:00+01:00,1.143118381500244,9.749369621276855,9.679280281066896,6.797399997711182,162.42100524902344
2026-07-09 06:08:00+01:00,1.142987847328186,9.749150276184082,9.679109573364258,6.797399997711182,162.4149932861328
2026-07-09 06:09:00+01:00,1.143118381500244,9.74835968017578,9.678810119628906,6.797200202941895,162.42300415039062
2026-07-09 06:10:00+01:00,1.143118381500244,9.748889923095703,9.67860984802246,6.797200202941895,162.42300415039062
2026-07-09 06:11:00+01:00,1.1432491540908811,9.743670463562012,9.673029899597168,6.79670000076294,162.39100646972656
2026-07-09 06:12:00+01:00,1.143379807472229,9.744330406188965,9.672490119934082,6.79640007019043,162.3990020751953
2026-07-09 06:13:00+01:00,1.1435105800628662,9.743590354919434,9.671130180358888,6.796299934387207,162.3769989013672
2026-07-09 06:14:00+01:00,1.1435105800628662,9.742859840393066,9.670519828796388,6.796299934387207,162.39100646972656
2026-07-09 06:15:00+01:00,1.1435105800628662,9.74297046661377,9.672320365905762,6.796299934387207,162.38800048828125
2026-07-09 06:16:00+01:00,1.1435105800628662,9.743980407714844,9.672840118408203,6.796299934387207,162.39599609375
2026-07-09 06:17:00+01:00,1.143379807472229,9.743849754333496,9.673210144042969,6.796599864959717,162.39199829101562
2026-07-09 06:18:00+01:00,1.143379807472229,9.74429988861084,9.674169540405272,6.796500205993652,162.40199279785156
2026-07-09 06:19:00+01:00,1.143379807472229,9.744629859924316,9.673800468444824,6.796599864959717,162.4029998779297
2026-07-09 06:20:00+01:00,1.1432491540908811,9.745450019836426,9.67446994781494,6.796599864959717,162.4040069580078
2026-07-09 06:21:00+01:00,1.1432491540908811,9.746569633483888,9.674799919128418,6.796599864959717,162.41200256347656
2026-07-09 06:22:00+01:00,1.143379807472229,9.7464599609375,9.67261028289795,6.796599864959717,162.3990020751953
2026-07-09 06:23:00+01:00,1.143379807472229,9.746049880981444,9.674409866333008,6.796599864959717,162.40199279785156
2026-07-09 06:24:00+01:00,1.1432491540908811,9.74666976928711,9.67434024810791,6.796599864959717,162.39700317382812
2026-07-09 06:25:00+01:00,1.143379807472229,9.74411964416504,9.673529624938965,6.796299934387207,162.38400268554688
2026-07-09 06:26:00+01:00,1.1435105800628662,9.746760368347168,9.673089981079102,6.796599864959717,162.39199829101562
2026-07-09 06:27:00+01:00,1.1435105800628662,9.745309829711914,9.673069953918455,6.796299934387207,162.3820037841797
2026-07-09 06:28:00+01:00,1.1435105800628662,9.746049880981444,9.67300033569336,6.796299934387207,162.37600708007812
2026-07-09 06:29:00+01:00,1.1435105800628662,9.745550155639648,9.672710418701172,6.796299934387207,162.36500549316406
2026-07-09 06:30:00+01:00,1.1435105800628662,9.748379707336426,9.675189971923828,6.796299934387207,162.37399291992188
2026-07-09 06:31:00+01:00,1.1435105800628662,9.748459815979004,9.673439979553224,6.796299934387207,162.36199951171875
2026-07-09 06:32:00+01:00,1.143379807472229,9.749549865722656,9.675419807434082,6.785999774932861,162.36000061035156
2026-07-09 06:33:00+01:00,1.1435105800628662,9.748649597167969,9.674019813537598,6.79610013961792,162.3489990234375
2026-07-09 06:34:00+01:00,1.1436413526535034,9.748849868774414,9.673210144042969,6.796000003814697,162.34300231933594
2026-07-09 06:35:00+01:00,1.1436413526535034,9.74866008758545,9.672719955444336,6.79610013961792,162.34300231933594
2026-07-09 06:36:00+01:00,1.1436413526535034,9.748250007629396,9.67199993133545,6.79610013961792,162.3560028076172
2026-07-09 06:37:00+01:00,1.1436413526535034,9.748550415039062,9.671339988708496,6.796299934387207,162.36199951171875
2026-07-09 06:38:00+01:00,1.1436413526535034,9.748250007629396,9.67240047454834,6.796299934387207,162.36000061035156
2026-07-09 06:39:00+01:00,1.1436413526535034,9.747949600219728,9.671210289001465,6.796299934387207,162.36500549316406
2026-07-09 06:40:00+01:00,1.1436413526535034,9.747249603271484,9.671870231628418,6.796299934387207,162.3719940185547
2026-07-09 06:41:00+01:00,1.1435105800628662,9.750049591064451,9.673910140991213,6.79640007019043,162.38499450683594
2026-07-09 06:42:00+01:00,1.143379807472229,9.750849723815918,9.67451000213623,6.796599864959717,162.38699340820312
2026-07-09 06:43:00+01:00,1.143379807472229,9.752249717712402,9.674209594726562,6.79670000076294,162.37899780273438
2026-07-09 06:44:00+01:00,1.143379807472229,9.752129554748535,9.671910285949709,6.79670000076294,162.37600708007812
2026-07-09 06:45:00+01:00,1.1435105800628662,9.750399589538574,9.672240257263184,6.796500205993652,162.3730010986328
2026-07-09 06:46:00+01:00,1.1435105800628662,9.75034999847412,9.672189712524414,6.796500205993652,162.37899780273438
2026-07-09 06:47:00+01:00,1.1436413526535034,9.749799728393556,9.67080020904541,6.796299934387207,162.375
2026-07-09 06:48:00+01:00,1.1435105800628662,9.7498197555542,9.670510292053224,6.796199798583984,162.3679962158203
2026-07-09 06:49:00+01:00,1.1435105800628662,9.749059677124023,9.670470237731934,6.796199798583984,162.36599731445312
2026-07-09 06:50:00+01:00,1.1436413526535034,9.748169898986816,9.667909622192385,6.796000003814697,162.35899353027344
2026-07-09 06:51:00+01:00,1.1436413526535034,9.748149871826172,9.66901969909668,6.795899868011475,162.36599731445312
2026-07-09 06:52:00+01:00,1.1436413526535034,9.748649597167969,9.66921043395996,6.785900115966797,162.3780059814453
2026-07-09 06:53:00+01:00,1.1435105800628662,9.748649597167969,9.668910026550291,6.796000003814697,162.38299560546875
2026-07-09 06:54:00+01:00,1.1436413526535034,9.748250007629396,9.66825008392334,6.795899868011475,162.37100219726562
2026-07-09 06:55:00+01:00,1.1435105800628662,9.750200271606444,9.66851043701172,6.79610013961792,162.36099243164062
2026-07-09 06:56:00+01:00,1.1435105800628662,9.749950408935549,9.66884994506836,6.79610013961792,162.36399841308594
2026-07-09 06:57:00+01:00,1.1435105800628662,9.74962043762207,9.669050216674805,6.79610013961792,162.3730010986328
2026-07-09 06:58:00+01:00,1.1435105800628662,9.751449584960938,9.669050216674805,6.795899868011475,162.3679962158203
2026-07-09 06:59:00+01:00,1.143379807472229,9.750840187072754,9.66851043701172,6.796000003814697,162.3719940185547
2026-07-09 07:00:00+01:00,1.1437721252441406,9.749679565429688,9.666959762573242,6.785600185394287,162.3489990234375
2026-07-09 07:01:00+01:00,1.1437721252441406,9.748149871826172,9.666680335998535,6.795300006866455,162.36300659179688
2026-07-09 07:02:00+01:00,1.1437721252441406,9.749879837036133,9.665929794311523,6.795300006866455,162.34100341796875
